id,emp_no,title,from_date,to_date
373308,452545,Senior Engineer,1998-11-15,9999-01-01
372983,452334,Senior Staff,1999-12-30,9999-01-01
372984,452334,Staff,1993-12-30,1999-12-30
373157,452447,Staff,1997-04-07,9999-01-01
374754,453524,Senior Engineer,1999-06-22,9999-01-01
374710,453493,Senior Staff,1988-05-05,9999-01-01
373395,452604,Engineer,1991-02-15,1996-02-15
373396,452604,Senior Engineer,1996-02-15,9999-01-01
373439,452631,Staff,1999-05-06,9999-01-01
374045,453045,Engineer,2000-01-10,9999-01-01
374476,453337,Engineer,1997-10-09,9999-01-01
374833,453580,Engineer,1992-02-03,1998-02-02
374834,453580,Senior Engineer,1998-02-02,9999-01-01
375242,453853,Engineer,1987-03-08,1994-03-08
375243,453853,Senior Engineer,1994-03-08,9999-01-01
376348,454616,Senior Staff,1999-07-26,9999-01-01
375392,453957,Staff,1998-05-19,9999-01-01
375002,453695,Engineer,1994-11-18,2001-11-18
375003,453695,Senior Engineer,2001-11-18,9999-01-01
375614,454111,Staff,1999-02-10,9999-01-01
376067,454426,Engineer,1994-05-07,2001-05-07
376068,454426,Senior Engineer,2001-05-07,9999-01-01
377182,455171,Engineer,1997-04-13,9999-01-01
376492,454711,Technique Leader,1997-07-14,9999-01-01
376965,455023,Engineer,1994-10-03,1999-10-03
376966,455023,Senior Engineer,1999-10-03,9999-01-01
377027,455067,Engineer,1990-08-27,1995-08-27
377028,455067,Senior Engineer,1995-08-27,9999-01-01
376545,454749,Senior Staff,1997-03-19,9999-01-01
376546,454749,Staff,1989-03-19,1997-03-19
376893,454978,Senior Staff,1985-06-13,9999-01-01
377886,455651,Engineer,1996-07-24,2001-07-24
377887,455651,Senior Engineer,2001-07-24,9999-01-01
378590,456122,Senior Engineer,1997-03-01,9999-01-01
378627,456149,Engineer,1990-08-21,1998-08-21
378311,455935,Engineer,1994-10-19,2000-10-18
378312,455935,Senior Engineer,2000-10-18,9999-01-01
378628,456149,Senior Engineer,1998-08-21,9999-01-01
381507,458080,Staff,1997-08-05,9999-01-01
378850,456297,Engineer,1987-06-14,1996-06-13
378851,456297,Senior Engineer,1996-06-13,9999-01-01
378861,456305,Senior Staff,1995-02-10,9999-01-01
378862,456305,Staff,1989-02-10,1995-02-10
379703,456871,Engineer,1994-09-23,2001-09-23
379704,456871,Senior Engineer,2001-09-23,9999-01-01
380498,457404,Senior Staff,1986-04-17,9999-01-01
380911,457681,Senior Staff,1994-05-20,9999-01-01
379732,456890,Senior Staff,1992-02-08,9999-01-01
379733,456890,Staff,1985-02-07,1992-02-08
381942,458382,Staff,1999-08-17,9999-01-01
381966,458400,Engineer,1986-07-03,1994-07-03
381967,458400,Senior Engineer,1994-07-03,9999-01-01
383246,459257,Engineer,1997-04-08,9999-01-01
382274,458607,Engineer,1987-05-16,1992-05-15
382275,458607,Senior Engineer,1992-05-15,9999-01-01
383064,459134,Engineer,1996-12-31,9999-01-01
384472,460088,Technique Leader,1999-05-05,9999-01-01
383864,459673,Assistant Engineer,1998-07-30,9999-01-01
384162,459877,Senior Staff,1999-03-01,9999-01-01
384163,459877,Staff,1991-03-01,1999-03-01
382699,458895,Engineer,1996-06-19,2001-06-19
382700,458895,Senior Engineer,2001-06-19,9999-01-01
383470,459412,Senior Staff,2001-08-11,9999-01-01
383471,459412,Staff,1996-08-11,2001-08-11
384348,460002,Senior Engineer,1995-08-30,9999-01-01
384397,460034,Staff,1995-01-24,9999-01-01
385838,461016,Senior Staff,1994-06-16,9999-01-01
385319,460660,Senior Staff,1996-02-16,9999-01-01
385839,461016,Staff,1985-06-16,1994-06-16
385955,461092,Staff,1999-12-30,9999-01-01
385986,461112,Engineer,1999-09-19,9999-01-01
386764,461641,Technique Leader,1993-09-20,9999-01-01
386079,461177,Senior Engineer,1994-12-05,9999-01-01
386603,461532,Staff,1997-07-19,9999-01-01
386467,461441,Engineer,1989-12-25,1996-12-25
386468,461441,Senior Engineer,1996-12-25,9999-01-01
386482,461451,Engineer,1988-02-18,1995-02-18
386483,461451,Senior Engineer,1995-02-18,9999-01-01
387128,461885,Engineer,1992-01-10,1997-01-09
387129,461885,Senior Engineer,1997-01-09,9999-01-01
387997,462470,Assistant Engineer,1997-12-09,9999-01-01
387424,462082,Technique Leader,1998-09-16,9999-01-01
388068,462516,Engineer,1998-06-23,9999-01-01
388142,462564,Assistant Engineer,1995-03-18,2001-03-17
388143,462564,Engineer,2001-03-17,9999-01-01
388605,462874,Senior Staff,1998-08-05,9999-01-01
388606,462874,Staff,1993-08-05,1998-08-05
388669,462915,Engineer,1999-01-09,9999-01-01
388740,462962,Engineer,1991-12-06,1997-12-05
388741,462962,Senior Engineer,1997-12-05,9999-01-01
389725,463625,Senior Staff,1998-07-15,9999-01-01
388856,463036,Engineer,1987-07-05,1996-07-04
388857,463036,Senior Engineer,1996-07-04,9999-01-01
389568,463523,Technique Leader,1994-09-17,9999-01-01
390044,463839,Engineer,1990-06-15,1996-06-14
390045,463839,Senior Engineer,1996-06-14,9999-01-01
389726,463625,Staff,1993-07-15,1998-07-15
390487,464134,Staff,1999-04-27,9999-01-01
390175,463926,Senior Staff,1998-11-14,2002-02-20
390236,463965,Senior Staff,1999-03-24,9999-01-01
390289,463996,Senior Staff,1999-06-29,9999-01-01
390327,464023,Assistant Engineer,1999-09-18,9999-01-01
389958,463779,Engineer,1992-06-19,1999-06-20
389959,463779,Senior Engineer,1999-06-20,9999-01-01
390938,464437,Engineer,1988-10-06,1993-10-06
390939,464437,Senior Engineer,1993-10-06,9999-01-01
392923,465779,Senior Staff,1997-07-07,9999-01-01
390990,464469,Engineer,1998-08-12,9999-01-01
391011,464486,Engineer,1995-07-16,2001-07-15
391012,464486,Senior Engineer,2001-07-15,9999-01-01
391398,464745,Engineer,2000-01-15,9999-01-01
391809,465026,Senior Staff,1994-05-06,9999-01-01
391810,465026,Staff,1988-05-06,1994-05-06
391896,465084,Staff,1998-10-08,9999-01-01
392924,465779,Staff,1991-07-08,1997-07-07
393601,466237,Engineer,1997-11-09,9999-01-01
393408,466102,Staff,1997-12-31,9999-01-01
394440,466791,Staff,1999-03-01,9999-01-01
393836,466396,Engineer,1988-07-10,1996-07-10
393837,466396,Senior Engineer,1996-07-10,9999-01-01
397101,468599,Senior Engineer,1996-10-10,9999-01-01
394668,466943,Senior Staff,2000-07-15,9999-01-01
394669,466943,Staff,1995-07-16,2000-07-15
394681,466952,Engineer,1988-12-16,1993-12-16
394682,466952,Senior Engineer,1993-12-16,9999-01-01
394691,466960,Engineer,1997-05-28,9999-01-01
395093,467226,Engineer,1996-01-08,2001-01-07
395094,467226,Senior Engineer,2001-01-07,9999-01-01
395898,467765,Staff,1995-09-08,9999-01-01
396381,468100,Senior Staff,1992-10-19,9999-01-01
397419,468820,Engineer,1995-10-24,2000-10-23
397420,468820,Senior Engineer,2000-10-23,9999-01-01
394876,467079,Assistant Engineer,1996-04-10,2001-04-10
394877,467079,Engineer,2001-04-10,9999-01-01
395717,467647,Engineer,1985-05-23,1993-05-23
395718,467647,Senior Engineer,1993-05-23,9999-01-01
396352,468080,Senior Staff,1998-09-22,9999-01-01
398392,469482,Engineer,1996-11-17,9999-01-01
397218,468676,Senior Engineer,1999-10-21,9999-01-01
397775,469059,Staff,2000-01-03,9999-01-01
397788,469067,Engineer,1999-02-23,9999-01-01
398764,469742,Engineer,1994-06-29,1999-06-29
398692,469691,Senior Staff,2002-07-25,9999-01-01
398693,469691,Staff,1994-07-25,2002-07-25
398765,469742,Senior Engineer,1999-06-29,9999-01-01
399251,470072,Engineer,1993-09-28,2000-09-28
399064,469947,Technique Leader,1998-12-02,9999-01-01
399252,470072,Senior Engineer,2000-09-28,9999-01-01
399435,470202,Senior Staff,1995-12-05,9999-01-01
399312,470114,Engineer,1999-07-25,9999-01-01
399715,470405,Senior Engineer,1997-10-22,9999-01-01
399506,470255,Engineer,1993-12-27,1999-12-27
399507,470255,Senior Engineer,1999-12-27,9999-01-01
400251,470774,Technique Leader,1999-11-14,9999-01-01
399862,470505,Engineer,1993-08-20,1998-08-20
399863,470505,Senior Engineer,1998-08-20,9999-01-01
399904,470535,Engineer,1997-05-20,9999-01-01
401237,471444,Senior Staff,1994-08-03,9999-01-01
400491,470941,Staff,1999-11-19,9999-01-01
400658,471048,Staff,1997-10-17,9999-01-01
401019,471296,Senior Staff,1999-09-07,9999-01-01
401020,471296,Staff,1991-09-07,1999-09-07
401672,471740,Senior Staff,1992-08-27,9999-01-01
401387,471547,Engineer,1993-08-16,1998-08-16
401388,471547,Senior Engineer,1998-08-16,9999-01-01
401434,471577,Senior Engineer,1997-03-26,9999-01-01
401468,471602,Engineer,1998-02-20,9999-01-01
401512,471631,Senior Staff,1985-07-31,9999-01-01
401673,471740,Staff,1985-08-27,1992-08-27
403747,473139,Engineer,1999-04-08,9999-01-01
401801,471828,Senior Staff,1996-02-04,9999-01-01
401802,471828,Staff,1990-02-04,1996-02-04
402292,472155,Technique Leader,1988-03-16,9999-01-01
403030,472664,Engineer,1999-09-23,9999-01-01
402033,471979,Engineer,1991-07-27,1996-07-26
402034,471979,Senior Engineer,1996-07-26,9999-01-01
402791,472502,Staff,1999-04-24,9999-01-01
403771,473155,Staff,1996-09-07,9999-01-01
404261,473492,Engineer,1997-04-29,9999-01-01
403932,473269,Senior Staff,1999-09-18,9999-01-01
403933,473269,Staff,1991-09-18,1999-09-18
404496,473656,Engineer,1990-07-27,1998-07-27
404497,473656,Senior Engineer,1998-07-27,9999-01-01
405548,474368,Senior Engineer,1999-12-03,9999-01-01
404979,473981,Senior Staff,1993-07-10,9999-01-01
404980,473981,Staff,1987-07-11,1993-07-10
405300,474195,Staff,2000-01-21,2002-03-07
405653,474440,Senior Staff,1986-08-17,9999-01-01
405892,474606,Senior Staff,2000-03-01,9999-01-01
405893,474606,Staff,1995-03-02,2000-03-01
405934,474636,Senior Staff,1993-01-09,9999-01-01
405935,474636,Staff,1988-01-10,1993-01-09
406227,474832,Staff,2000-01-26,9999-01-01
406983,475353,Engineer,1988-02-15,1996-02-15
406808,475231,Senior Staff,1999-12-01,9999-01-01
407274,475549,Engineer,1999-11-11,9999-01-01
406370,474928,Staff,1996-11-05,9999-01-01
406984,475353,Senior Engineer,1996-02-15,9999-01-01
407760,475870,Senior Staff,1995-11-10,9999-01-01
407411,475639,Staff,1999-01-06,9999-01-01
407560,475736,Assistant Engineer,1989-12-29,1995-12-29
407561,475736,Engineer,1995-12-29,2001-12-28
407562,475736,Senior Engineer,2001-12-28,9999-01-01
407574,475745,Engineer,1999-04-24,9999-01-01
407761,475870,Staff,1990-11-10,1995-11-10
408082,476082,Engineer,1987-05-31,1992-05-30
408083,476082,Senior Engineer,1992-05-30,9999-01-01
408746,476522,Technique Leader,1998-08-10,9999-01-01
408022,476042,Staff,1995-04-18,9999-01-01
411729,478528,Technique Leader,1992-09-08,9999-01-01
409211,476839,Staff,1998-06-04,9999-01-01
410074,477420,Senior Engineer,1998-07-17,9999-01-01
410112,477447,Senior Staff,1989-06-13,9999-01-01
410526,477726,Engineer,1998-09-16,9999-01-01
410723,477862,Senior Staff,1994-09-24,9999-01-01
411099,478107,Senior Staff,1998-02-07,9999-01-01
411100,478107,Staff,1993-02-07,1998-02-07
409723,477180,Senior Staff,2001-08-22,9999-01-01
409724,477180,Staff,1996-08-22,2001-08-22
410143,477466,Senior Engineer,1998-05-04,9999-01-01
410251,477542,Technique Leader,1997-09-15,9999-01-01
410663,477820,Senior Staff,1999-06-25,9999-01-01
410664,477820,Staff,1992-06-24,1999-06-25
410913,477982,Engineer,1999-02-24,9999-01-01
411604,478441,Staff,1999-08-11,9999-01-01
412783,479238,Staff,1994-12-27,9999-01-01
411805,478577,Staff,1995-09-01,9999-01-01
411819,478586,Staff,1999-04-28,9999-01-01
412349,478946,Assistant Engineer,2000-01-18,9999-01-01
412397,478981,Senior Staff,1998-02-27,9999-01-01
412398,478981,Staff,1993-02-27,1998-02-27
413233,479542,Senior Engineer,1998-11-25,9999-01-01
412958,479353,Engineer,1992-01-09,1999-01-09
412959,479353,Senior Engineer,1999-01-09,9999-01-01
415105,480807,Engineer,1996-09-03,9999-01-01
413847,479974,Staff,1995-08-21,9999-01-01
413874,479994,Senior Staff,1990-03-16,9999-01-01
415739,481235,Engineer,1989-07-16,1998-07-16
415740,481235,Senior Engineer,1998-07-16,9999-01-01
418061,482821,Staff,1998-02-24,9999-01-01
415963,481388,Senior Engineer,1995-03-15,9999-01-01
417256,482268,Senior Engineer,1992-08-08,9999-01-01
417368,482347,Engineer,1998-09-28,9999-01-01
416651,481854,Engineer,1996-01-16,2002-01-15
416652,481854,Senior Engineer,2002-01-15,9999-01-01
417092,482156,Engineer,1998-12-26,9999-01-01
418569,483163,Staff,1995-11-10,9999-01-01
418253,482947,Senior Engineer,1997-07-10,9999-01-01
419376,483711,Engineer,1985-03-03,1990-03-03
419206,483592,Senior Staff,2000-05-19,9999-01-01
419207,483592,Staff,1993-05-19,2000-05-19
419497,483793,Senior Staff,1999-08-17,9999-01-01
419498,483793,Staff,1993-08-17,1999-08-17
419377,483711,Senior Engineer,1990-03-03,9999-01-01
419777,483985,Senior Staff,1986-03-18,9999-01-01
419941,484094,Senior Engineer,1998-05-04,9999-01-01
421802,485358,Senior Engineer,1994-10-12,9999-01-01
420699,484618,Senior Staff,1992-05-02,9999-01-01
420700,484618,Staff,1987-05-03,1992-05-02
421007,484824,Engineer,1993-04-19,2001-04-19
421008,484824,Senior Engineer,2001-04-19,9999-01-01
420473,484470,Engineer,1992-07-15,1998-07-15
420474,484470,Senior Engineer,1998-07-15,9999-01-01
422537,485854,Senior Staff,2000-04-13,9999-01-01
422496,485826,Senior Staff,1994-12-17,9999-01-01
422497,485826,Staff,1986-12-17,1994-12-17
422274,485678,Engineer,1997-06-22,2002-06-22
422275,485678,Senior Engineer,2002-06-22,9999-01-01
422538,485854,Staff,1995-04-14,2000-04-13
422614,485908,Senior Engineer,1999-12-19,2002-07-29
423949,486804,Technique Leader,1997-02-26,9999-01-01
422867,486077,Engineer,1994-05-23,2002-05-23
422868,486077,Senior Engineer,2002-05-23,9999-01-01
423523,486518,Senior Engineer,1988-12-15,9999-01-01
423626,486591,Engineer,2000-01-19,9999-01-01
423963,486813,Assistant Engineer,1999-12-15,9999-01-01
424725,487334,Engineer,1986-11-10,1994-11-10
424089,486901,Engineer,1998-01-27,9999-01-01
423694,486636,Assistant Engineer,1999-12-12,9999-01-01
424401,487115,Senior Staff,1998-12-01,9999-01-01
424726,487334,Senior Engineer,1994-11-10,9999-01-01
425544,487888,Senior Staff,1994-06-07,9999-01-01
424754,487353,Staff,1998-07-22,9999-01-01
424918,487466,Senior Engineer,1990-03-24,9999-01-01
425545,487888,Staff,1985-06-07,1994-06-07
427403,489145,Engineer,1997-06-23,9999-01-01
425630,487945,Senior Staff,1998-10-08,9999-01-01
425631,487945,Staff,1993-10-08,1998-10-08
425878,488117,Senior Staff,1996-01-30,9999-01-01
425879,488117,Staff,1989-01-29,1996-01-30
427204,489014,Engineer,1989-12-01,1996-12-01
427205,489014,Senior Engineer,1996-12-01,9999-01-01
427492,489209,Engineer,1985-04-04,1992-04-04
427493,489209,Senior Engineer,1992-04-04,9999-01-01
427861,489453,Technique Leader,1985-11-14,9999-01-01
427762,489386,Senior Staff,1997-06-29,9999-01-01
427763,489386,Staff,1991-06-30,1997-06-29
428846,490121,Engineer,1998-01-04,9999-01-01
429360,490475,Senior Staff,1998-09-14,9999-01-01
429361,490475,Staff,1991-09-14,1998-09-14
429629,490663,Senior Staff,1990-10-13,9999-01-01
429543,490606,Senior Staff,1991-01-18,9999-01-01
429630,490663,Staff,1985-10-13,1990-10-13
429712,490720,Senior Engineer,1996-08-19,9999-01-01
430140,491022,Engineer,1995-01-05,9999-01-01
429998,490923,Engineer,1995-08-02,2001-08-01
429999,490923,Senior Engineer,2001-08-01,9999-01-01
429839,490813,Engineer,1995-04-21,2000-04-20
429840,490813,Senior Engineer,2000-04-20,9999-01-01
429853,490822,Staff,1997-12-13,9999-01-01
430571,491307,Staff,1998-06-04,9999-01-01
430351,491165,Engineer,1987-02-08,1993-02-07
430352,491165,Senior Engineer,1993-02-07,9999-01-01
431137,491695,Senior Staff,2000-05-19,9999-01-01
430741,491422,Senior Staff,1988-08-10,9999-01-01
431138,491695,Staff,1991-05-20,2000-05-19
432813,492827,Senior Engineer,1993-10-09,9999-01-01
431762,492112,Engineer,1997-02-17,9999-01-01
431777,492123,Senior Staff,2002-03-02,9999-01-01
431778,492123,Staff,1993-03-02,2002-03-02
432744,492779,Technique Leader,1998-03-17,9999-01-01
431896,492204,Engineer,1986-01-17,1995-01-17
431897,492204,Senior Engineer,1995-01-17,9999-01-01
432628,492702,Staff,1999-06-25,9999-01-01
433960,493614,Engineer,1998-07-31,9999-01-01
432979,492943,Staff,2000-01-25,9999-01-01
433006,492963,Staff,1995-08-08,9999-01-01
433388,493222,Senior Engineer,1996-07-07,9999-01-01
433809,493511,Senior Staff,1989-04-08,9999-01-01
433175,493076,Senior Staff,1998-11-19,9999-01-01
434424,493927,Senior Engineer,1989-02-25,9999-01-01
434202,493769,Engineer,1997-12-20,9999-01-01
434786,494176,Assistant Engineer,1998-03-08,9999-01-01
434535,494005,Staff,1998-05-31,9999-01-01
434579,494034,Engineer,1998-09-26,9999-01-01
435388,494578,Staff,1998-05-13,9999-01-01
436228,495159,Senior Engineer,1998-09-02,9999-01-01
435510,494667,Engineer,1998-11-13,9999-01-01
436046,495035,Engineer,1992-08-27,1997-08-27
436047,495035,Senior Engineer,1997-08-27,9999-01-01
435945,494965,Engineer,1997-06-06,9999-01-01
437435,495977,Senior Engineer,1999-03-28,9999-01-01
436376,495263,Staff,1997-12-21,9999-01-01
436695,495483,Assistant Engineer,1997-07-24,9999-01-01
436817,495562,Senior Staff,2002-04-19,9999-01-01
436818,495562,Staff,1995-04-19,2002-04-19
437264,495857,Senior Staff,1997-04-03,9999-01-01
437265,495857,Staff,1988-04-03,1997-04-03
436497,495349,Senior Staff,1994-06-05,9999-01-01
436498,495349,Staff,1989-06-05,1994-06-05
436965,495660,Engineer,1996-10-13,2001-10-13
436966,495660,Senior Engineer,2001-10-13,9999-01-01
437448,495986,Senior Staff,1995-09-23,9999-01-01
438188,496492,Senior Engineer,1988-11-03,9999-01-01
437575,496070,Senior Staff,1999-05-23,2002-05-05
437576,496070,Staff,1993-05-23,1999-05-23
439427,497335,Engineer,1999-08-02,9999-01-01
438826,496925,Assistant Engineer,1995-05-08,9999-01-01
438853,496945,Engineer,1996-10-05,9999-01-01
438868,496955,Staff,1998-04-28,9999-01-01
438881,496964,Senior Staff,1990-01-07,9999-01-01
438905,496981,Engineer,1989-11-30,1997-11-30
438906,496981,Senior Engineer,1997-11-30,9999-01-01
439307,497255,Staff,1999-07-16,9999-01-01
439443,497346,Engineer,1992-04-18,2000-04-18
439444,497346,Senior Engineer,2000-04-18,9999-01-01
441142,498514,Senior Engineer,1997-04-28,9999-01-01
440235,497893,Senior Staff,2001-09-22,9999-01-01
440236,497893,Staff,1995-09-23,2001-09-22
440825,498300,Senior Staff,1996-08-20,9999-01-01
441256,498592,Senior Staff,1999-06-03,9999-01-01
441257,498592,Staff,1990-06-03,1999-06-03
441757,498937,Senior Staff,1997-06-22,9999-01-01
441921,499046,Senior Staff,1992-10-12,9999-01-01
441495,498757,Senior Staff,2001-12-28,9999-01-01
441496,498757,Staff,1993-12-28,2001-12-28
441995,499098,Engineer,1992-08-02,2000-08-02
441996,499098,Senior Engineer,2000-08-02,9999-01-01
442900,499715,Staff,1997-08-20,9999-01-01
442735,499604,Engineer,1997-04-14,2002-04-14
442736,499604,Senior Engineer,2002-04-14,9999-01-01
442980,499767,Engineer,1999-08-10,9999-01-01
148136,110022,Manager,1985-01-01,1991-10-01
148137,110022,Senior Staff,1991-10-01,9999-01-01
148138,110039,Manager,1991-10-01,9999-01-01
148139,110039,Senior Staff,1986-04-12,1991-10-01
148140,110085,Manager,1985-01-01,1989-12-17
148141,110085,Senior Staff,1989-12-17,9999-01-01
148142,110114,Manager,1989-12-17,9999-01-01
148143,110114,Senior Staff,1985-01-14,1989-12-17
148144,110183,Manager,1985-01-01,1992-03-21
148145,110183,Staff,1992-03-21,9999-01-01
148146,110228,Manager,1992-03-21,9999-01-01
148147,110228,Senior Staff,1985-08-04,1992-03-21
148148,110303,Manager,1985-01-01,1988-09-09
148149,110303,Technique Leader,1988-09-09,9999-01-01
148150,110344,Manager,1988-09-09,1992-08-02
148151,110344,Senior Engineer,1985-11-22,1988-09-09
148152,110344,Technique Leader,1992-08-02,9999-01-01
148153,110386,Manager,1992-08-02,1996-08-30
148154,110386,Technique Leader,1988-10-14,1992-08-02
148155,110386,Technique Leader,1996-08-30,9999-01-01
148156,110420,Manager,1996-08-30,9999-01-01
148157,110420,Senior Engineer,1992-02-05,1996-08-30
148158,110511,Manager,1985-01-01,1992-04-25
148159,110511,Technique Leader,1992-04-25,9999-01-01
148160,110567,Manager,1992-04-25,9999-01-01
148161,110567,Technique Leader,1986-10-21,1992-04-25
148162,110725,Manager,1985-01-01,1989-05-06
148163,110725,Technique Leader,1989-05-06,9999-01-01
148164,110765,Manager,1989-05-06,1991-09-12
148165,110765,Technique Leader,1989-01-07,1989-05-06
148166,110765,Technique Leader,1991-09-12,9999-01-01
148167,110800,Manager,1991-09-12,1994-06-28
148168,110800,Senior Engineer,1986-08-12,1991-09-12
148169,110800,Technique Leader,1994-06-28,9999-01-01
148170,110854,Manager,1994-06-28,9999-01-01
148171,110854,Technique Leader,1989-06-09,1994-06-28
148172,111035,Manager,1985-01-01,1991-03-07
148173,111035,Staff,1991-03-07,9999-01-01
148174,111133,Manager,1991-03-07,9999-01-01
148175,111133,Staff,1986-12-30,1991-03-07
148176,111400,Manager,1985-01-01,1991-04-08
148177,111400,Staff,1991-04-08,9999-01-01
148178,111534,Manager,1991-04-08,9999-01-01
148179,111534,Senior Staff,1988-01-31,1991-04-08
148180,111692,Manager,1985-01-01,1988-10-17
148181,111692,Staff,1988-10-17,9999-01-01
148182,111784,Manager,1988-10-17,1992-09-08
148183,111784,Senior Staff,1988-02-12,1988-10-17
148184,111784,Staff,1992-09-08,9999-01-01
148185,111877,Manager,1992-09-08,1996-01-03
148186,111877,Senior Staff,1991-08-17,1992-09-08
148187,111877,Staff,1996-01-03,9999-01-01
148188,111939,Manager,1996-01-03,9999-01-01
148189,111939,Senior Staff,1989-07-10,1996-01-03
